listing_id,id,date,reviewer_id,reviewer_name,comments
7293821,84119150,2016-07-05,42792954,Emily,Amazing space. Wonderful hosts. Had such a lovely experience in Salem while staying here! Extremely cozy and accommodating. Thank you! 
7293821,84524853,2016-07-07,21172075,Mike,"Julie was a great host and supremely nice.  The property itself is a guest house above the garage with it's own entrance so you can come and go as you please without disturbing anyone.  The neighborhood is adorable and very quiet and pleasant.  You're about 1.5 miles from Downtown Salem so easy access is had to everything you might need.  We used Salem as a base for exploring wine country and this location served us perfectly.  I'd highly recommend staying here if you need a spot in Salem with one caveat; this space is not great for tall people.  I'm tall and had to crouch the whole time.    I'd hit my head in the stairwell, the room, the shower, and the bathroom.  So, if you're over 6'0"", you've been warned.  "
7293821,84774807,2016-07-09,7893880,Stephanie,The Chauffeurs Room was charming and had everything you would need! Julie was very friendly and accommodating! We highly recommend staying here.
7293821,85167258,2016-07-10,4376286,Janis,"We were so pleased to find your lovely place!  It is quiet, charming, decorated with style, and perfectly maintained with everything we needed (hair dryer, shampoo and soap, coffee, refrigerator, microwave, wifi, slippers, and even an ironing board and iron--we were going to a wedding so that was handy!). The garden is gorgeous, and this is a beautiful neighborhood, just minutes from downtown by car. The owners are wonderful. Thank you for the treats!  They were perfect for the morning so we could take our time getting ready for the day. "
7293821,85900418,2016-07-13,81959439,John,"Julie and Bill were very sweet people to meet. Their house is tucked away in a historic neighborhood of Salem. Everything was very clean, neat, and well kept. The accommodations are comfortable and access to the place is easy and the environment of the inside and outside are calm and quiet, which is welcomed during business travels. "
7293821,88891914,2016-07-25,8205995,Richard Or Rose,Julie and Bill were both very friendly and helpful. I enjoyed meeting them both. The apt was very clean and very comfortable. The space was well planned and appointed. I am only sorry my wife did not get to stay this time.  Hopefully she can next year. Lovely setting with outside sitting area and Julies lovely garden. Thanks for a great stay.
7293821,89246371,2016-07-27,81959439,John,"Such a great place to stay, in a nice quiet part of town, that's easily accessible. Julie is a wonderful host. "
7293821,89434550,2016-07-28,19418386,Lynn,"Wow!  Julie was a really great host and her house (and apartment of course) are gorgeous.  Julie went out of her way to be available and helpful. She gave us ideas about places to eat and  go for a morning run.  She also gave us lots of interesting information about the history of her home. In addition to all this, the shower in the apartment is simply the best ever.  We definitely enjoyed our stay!!
"
7293821,89711159,2016-07-29,79182391,Victoria,Julie was great!  Awesome experience for us as first time AirBnB visitors.
7293821,90587463,2016-08-01,19092989,Anne,"Julie's place was just perfect!  Everything you need- super comfortable bed and lovely calming space.  Her garden is beautiful.  I was really just there to sleep so did not explore Salem.  Shower pressure great, toiletries provided.  Yummy muffins for breakfast.  She was very flexible about all arrangements.  Would stay here again for sure! "
7293821,91257152,2016-08-04,85505691,Carrie,"My family and I had a fantastic stay here. The Chauffers Room was perfect for us and it even came with delicious muffins, granola, and coffee. The room is so beautiful and clean and the grounds all around their home are idyllic and relaxing. We felt so welcomed and at home. Julie gave us perfect recommdations for places to visit and things to do. We loved staying here and will definitely return again. I recommend it for anyone looking for a beautiful and relaxing place to stay with kind, warm, and welcoming hosts. "
7293821,91723587,2016-08-06,10102069,Nicholas,"Julie personally greeted us upon arrival and was most welcoming.  The Chauffer's room was comfortable and well appointed. Julie and Bill seem to have thought of everything a guest would  need, right down to slippers and homemade granola. A wonderful stay! "
7293821,92665623,2016-08-09,81905306,Blair,"Our stay was nothing short of wonderful! Julie was so welcoming from the moment I stepped on the grounds of her home. The room was so clean and had everything we could ever need (from a microwave to a fridge, extra blankets and pillows, to all bathroom necessities). I highly recommend staying here; we are actually already booked for another stay with Julie and Bill. Such a beautiful home with amazing and kind hosts!!!"
7293821,92897173,2016-08-10,81492111,Andie,"Located in an upscale, quiet neighborhood, Julie's home was a perfect stay for us in Salem. Like the cutest B&Bs, it's beautifully appointed, designed and decorated with every detail considered. We were very comfortable there and wouldn't hesitate to return!"
7293821,93551771,2016-08-13,642445,Christine,"Julie was very welcoming and helpful. The room itself, is modest in size, but totally comfortable with everything I could possibly need. And it was the prettiest room I ever stayed in too, looking like it had been put together by an interior decorator. I loved the colors, art, and high quality bedding. And there were unexpected niceties, like milk, almond milk, butter, and bottles of filtered water in the frig. Though the room was small (but not uncomfortably so) it is part of a large estate that is absolutely gorgeous. As a guest, I was invited to enjoy the grounds. This home is located on top of a hill, in a lovely, leafy, neighborhood. It was very quiet at night, and I felt very safe there. It is only a few blocks from a main street which can either take you directly downtown to a concentration of shops and restaurants or away from downtown to many other shops and restaurants in strip malls. For dinner, I ended up at a natural foods store nearby where I got a wonderful meal from the deli. The next morning I shopped downtown at Macy's, Penney's and Ross's for clothes. So even though it is a quiet residential location, it is very  it is a convenient location for dining and shopping."
